Рівне,Івано-Франківськ,605
Полтава,Тернопіль,570
Вінниця,Тернопіль,119
Миколаїв,Івано-Франківськ,671
Миколаїв,Луцьк,439
Херсон,Полтава,715
Херсон,Київ,434
Одеса,Полтава,675
Вінниця,Івано-Франківськ,720
Луцьк,Львів,87
Дніпро,Одеса,204
Полтава,Чернігів,229
Чернівці,Львів,443
Харків,Дніпро,403
Харків,Житомир,443
Одеса,Ужгород,260
Ужгород,Луцьк,675
Миколаїв,Луцьк,188
Ужгород,Чернігів,242
Кропивницький,Ужгород,306
Львів,Кропивницький,633
Чернівці,Вінниця,115
Київ,Львів,156
Чернівці,Рівне,81
Херсон,Ужгород,214
Вінниця,Суми,78
Чернігів,Вінниця,132
Київ,Івано-Франківськ,569
Ужгород,Чернівці,231
Ужгород,Суми,468
Вінниця,Запоріжжя,397
Запоріжжя,Харків,683
Харків,Херсон,639
Миколаїв,Чернівці,158
Суми,Полтава,499
Чернігів,Житомир,498
Івано-Франківськ,Миколаїв,319
Херсон,Дніпро,577
Київ,Івано-Франківськ,567
Дніпро,Житомир,372
Івано-Франківськ,Чернівці,671
Львів,Вінниця,88
Чернівці,Львів,533
Тернопіль,Полтава,68
Чернівці,Київ,533
Тернопіль,Полтава,644
Полтава,Запоріжжя,334
Чернігів,Львів,710
Одеса,Івано-Франківськ,554
Кропивницький,Миколаїв,510
Київ,Кропивницький,605
Миколаїв,Київ,92
Рівне,Ужгород,190
Кропивницький,Вінниця,409
Тернопіль,Житомир,371
Херсон,Івано-Франківськ,386
Луцьк,Кропивницький,185
Харків,Рівне,263
Київ,Вінниця,217
Луцьк,Харків,196
Чернівці,Дніпро,578
Полтава,Дніпро,683
Суми,Дніпро,649
Рівне,Миколаїв,325
Чернігів,Чернівці,89
Тернопіль,Суми,247
Кропивницький,Херсон,172
Львів,Луцьк,365
Рівне,Чернівці,583
Полтава,Миколаїв,517
Луцьк,Тернопіль,236
Суми,Харків,245
Одеса,Рівне,622
Ужгород,Луцьк,492
Дніпро,Полтава,282
Вінниця,Київ,162
Полтава,Херсон,254
Івано-Франківськ,Дніпро,294
Чернігів,Дніпро,288
Київ,Кропивницький,328
Миколаїв,Одеса,279
Тернопіль,Дніпро,91
Запоріжжя,Суми,152
Луцьк,Дніпро,81
Запоріжжя,Дніпро,529
Івано-Франківськ,Рівне,127
Ужгород,Львів,295
Львів,Херсон,520
Харків,Запоріжжя,413
Херсон,Дніпро,468
Дніпро,Одеса,292
Чернівці,Суми,538
Харків,Львів,289
Запоріжжя,Дніпро,443
Житомир,Одеса,495
Чернігів,Тернопіль,93
Вінниця,Чернігів,164
Рівне,Одеса,493
Рівне,Дніпро,613
Дніпро,Київ,715
Херсон,Ужгород,404
Чернівці,Миколаїв,116
Дніпро,Харків,312
Дніпро,Луцьк,402
Полтава,Ужгород,185
Чернігів,Суми,227
Львів,Чернігів,168
Луцьк,Кропивницький,172
Запоріжжя,Чернівці,504
Івано-Франківськ,Тернопіль,619
Львів,Київ,133
Тернопіль,Луцьк,522
Ужгород,Київ,462
Луцьк,Суми,207
Луцьк,Херсон,290
Київ,Чернівці,79
Ужгород,Запоріжжя,669
Суми,Миколаїв,354
Запоріжжя,Івано-Франківськ,407
Київ,Суми,390
Рівне,Ужгород,707
Дніпро,Чернігів,103
Ужгород,Рівне,669
Житомир,Дніпро,498
Тернопіль,Чернівці,255
Херсон,Вінниця,582
Миколаїв,Запоріжжя,409
Чернігів,Тернопіль,302
Чернівці,Тернопіль,617
Івано-Франківськ,Дніпро,385
Дніпро,Кропивницький,65
Херсон,Одеса,510
Тернопіль,Миколаїв,612
Чернівці,Дніпро,279
Полтава,Луцьк,590
Херсон,Полтава,684
Ужгород,Івано-Франківськ,194
Ужгород,Рівне,484
Львів,Одеса,658
Суми,Одеса,164
Луцьк,Суми,660
Івано-Франківськ,Житомир,334
Івано-Франківськ,Чернігів,83
Херсон,Тернопіль,569
Київ,Одеса,486
Харків,Кропивницький,536
Одеса,Запоріжжя,603
Київ,Суми,592
Харків,Суми,110
Чернівці,Харків,681
Ужгород,Вінниця,64
Херсон,Миколаїв,189
Вінниця,Рівне,461
Миколаїв,Івано-Франківськ,301
Дніпро,Суми,110
Чернівці,Луцьк,278
Житомир,Ужгород,480
Чернівці,Одеса,477
Одеса,Чернівці,462
Івано-Франківськ,Кропивницький,108
Полтава,Рівне,506
Одеса,Львів,187
Луцьк,Ужгород,480
Херсон,Чернівці,293
Житомир,Херсон,420
Івано-Франківськ,Полтава,477
Полтава,Чернівці,468
Івано-Франківськ,Кропивницький,652
Луцьк,Чернігів,388
Дніпро,Тернопіль,351
Чернівці,Івано-Франківськ,254
Рівне,Чернігів,680
Суми,Одеса,585
Суми,Полтава,437
Львів,Миколаїв,278
Чернівці,Луцьк,99
Суми,Дніпро,411
Житомир,Івано-Франківськ,201
Одеса,Чернівці,501
Львів,Одеса,456
Житомир,Вінниця,682
Вінниця,Чернівці,313
Чернівці,Харків,441
Одеса,Чернігів,342
Львів,Суми,128
Луцьк,Житомир,358
Вінниця,Харків,188
Луцьк,Херсон,328
Ужгород,Херсон,254
Тернопіль,Рівне,579
Рівне,Житомир,244
Херсон,Тернопіль,315
Житомир,Львів,198
Запоріжжя,Чернігів,120
Київ,Житомир,695
Суми,Миколаїв,464
Львів,Житомир,93
Полтава,Ужгород,532
Ужгород,Луцьк,483
Суми,Запоріжжя,694
Рівне,Дніпро,497
Полтава,Кропивницький,61
Миколаїв,Полтава,535
Ужгород,Чернівці,696
Ужгород,Запоріжжя,350
Київ,Суми,183
Кропивницький,Київ,553
Ужгород,Тернопіль,401
Запоріжжя,Луцьк,174
Кропивницький,Суми,414
Львів,Чернівці,492
Львів,Луцьк,167
Херсон,Луцьк,352
Кропивницький,Житомир,115
Вінниця,Ужгород,715
Миколаїв,Полтава,241
Вінниця,Івано-Франківськ,684
Чернівці,Луцьк,367
Кропивницький,Дніпро,150
Київ,Миколаїв,483
Чернігів,Херсон,579
Тернопіль,Луцьк,628
Київ,Вінниця,362
Луцьк,Запоріжжя,539
Ужгород,Київ,479
Суми,Запоріжжя,413
Херсон,Ужгород,720
Тернопіль,Вінниця,119
Тернопіль,Львів,354
Ужгород,Івано-Франківськ,663
Чернівці,Дніпро,660
Харків,Київ,532
Вінниця,Ужгород,187
Тернопіль,Суми,215
Миколаїв,Львів,161
Рівне,Львів,541
Суми,Чернівці,707
Запоріжжя,Івано-Франківськ,350
Одеса,Ужгород,229
Тернопіль,Київ,198
Одеса,Кропивницький,152
Кропивницький,Полтава,363
Львів,Рівне,561
Харків,Дніпро,576
Івано-Франківськ,Харків,666
Київ,Миколаїв,628
Дніпро,Полтава,136
Запоріжжя,Івано-Франківськ,611
Рівне,Чернівці,445
Івано-Франківськ,Луцьк,235
Одеса,Полтава,202
Ужгород,Чернівці,538
Тернопіль,Миколаїв,354
Львів,Чернігів,136
Херсон,Ужгород,453
Вінниця,Миколаїв,241
Полтава,Рівне,660
Одеса,Херсон,83
Ужгород,Івано-Франківськ,112
